image,line_stat,bill_cycl,serv_type,serv_code,tenure,contract_month,ce_expiry,secured_revenue,bandwidth,term_reas_code,term_reas_desc,complaint_cnt,with_phone_service,Churn,effc_strt_date_year,effc_strt_date_month,effc_strt_date_day,effc_end_date_year,effc_end_date_month,effc_end_date_day
201801,AC,1,BBS,PF100FSN,4,24,-4,468,100M (FTTO),,,0,N,Y,2017,9,29,2019,9,28
201801,AC,1,BBS,PF100F6N,6,24,18,4000,100M (FTTO),,,0,N,N,2019,7,31,2021,7,30
201801,AC,1,BBS,VS100FSN,5,24,18,250,100M,,,0,N,N,2019,8,22,2021,8,21
201801,AC,1,BBS,PF100DUN,6,36,6,188,100M (FTTO),,,0,N,N,2017,2,8,2020,1,8
201801,AC,1,BBS,VPXMXMDUXX,6,24,-17,163,10M,,,0,N,Y,2017,7,17,2019,7,16
201801,AC,1,BBS,VS100DUN,7,24,-7,312,100M,,,0,N,Y,2017,7,14,2019,7,13
201801,AC,1,BBS,VS100FSN,6,24,17,158,100M,,,0,N,N,2019,7,17,2021,7,16
201801,AC,1,BBS,VS100DUN,7,24,-7,130,100M,,,0,N,Y,2017,12,7,2019,11,7
201801,AC,1,BBS,VS100DUN,7,24,-14,140,100M,,,0,N,Y,2017,11,7,2019,10,7
201801,AC,1,BBS,VS100DUN,6,24,17,160,100M,,,0,N,N,2019,7,20,2021,7,19
201801,AC,1,BBS,VS030FSN,7,24,-7,241,30M,,,0,N,Y,2017,7,15,2019,7,14
201801,AC,1,BBS,VS030FSN,6,24,17,241,30M,,,0,N,N,2019,7,24,2021,7,23
201801,AC,1,BBS,VS100FSN,7,24,2,125,100M,,,0,N,N,2018,3,27,2020,3,26
201801,AC,1,BBS,PF1000FSN,6,24,-6,1780,1000M (FTTO),,,0,N,Y,2017,4,8,2019,3,8
201801,AC,1,BBS,VPXMXMDUXX,6,24,17,163,10M,,,0,N,N,2019,7,19,2021,7,18
201801,AC,1,BBS,PF300DUP,7,24,-7,255,300M (FTTO),,,0,N,Y,2017,7,14,2019,7,13
201801,AC,1,BBS,PF300DUN,7,14,6,398,300M (FTTO),,,0,N,N,2019,1,6,2020,7,31
201801,AC,1,BBS,VS100DUN,6,34,18,180,100M,,,0,N,N,2018,11,10,2021,10,8
201801,AC,1,BBS,VS100DUN,6,34,18,180,100M,,,0,N,N,2018,11,10,2021,10,8
201801,AC,1,BBS,PF1000DUN,7,24,-7,450,1000M (FTTO),,,0,N,Y,2017,11,7,2019,10,7
201801,AC,1,BBS,PF100DUN,7,24,17,450,100M (FTTO),,,0,N,N,2019,11,7,2021,10,7
201801,AC,1,BBS,PF1000DUN,6,24,-7,360,1000M (FTTO),,,0,N,Y,2017,7,19,2019,7,18
201801,AC,1,BBS,PF100DUN,7,24,-9,178,100M (FTTO),,,0,N,Y,2017,12,7,2019,11,7
201801,AC,1,BBS,PF1000DUN,6,24,17,400,1000M (FTTO),,,0,N,N,2019,7,21,2021,7,20
201801,AC,1,BBS,PF1000FSN,6,24,18,683,1000M (FTTO),,,0,N,N,2019,2,8,2021,1,8
201801,AC,1,BBS,PF100FSN,6,24,18,158,100M (FTTO),,,0,N,N,2019,8,15,2021,8,14
201801,AC,1,BBS,VS100DUN,7,24,-15,90,100M,,,0,N,Y,2017,12,7,2019,11,7
201801,AC,1,BBS,VS100DUN,7,24,-7,90,100M,,,0,N,Y,2017,12,7,2019,11,7
201801,AC,1,BBS,VS100DUN,6,24,18,110,100M,,,0,N,N,2019,2,8,2021,1,8
201801,AC,1,BBS,VS100DUN,7,24,17,118,100M,,,0,N,N,2019,7,14,2021,7,13
201801,AC,1,BBS,VS100DUN,7,24,-7,198,100M,,,0,N,Y,2017,7,14,2019,7,13
201801,AC,1,BBS,PF1000DUN,7,24,17,420,1000M (FTTO),,,0,N,N,2019,7,15,2021,7,14
201801,AC,1,BBS,VS030DUN,6,24,-6,294,30M,,,0,N,Y,2017,8,16,2019,8,15
201801,AC,1,BBS,VS100DUN,5,25,19,145,100M,,,0,N,N,2019,12,8,2021,11,9
201801,AC,1,BBS,VPXMXMDUXX,6,24,-13,136,10M,,,0,N,Y,2017,7,27,2019,7,26
201801,AC,1,BBS,VS100DUN,6,24,-7,114,100M,,,0,N,Y,2017,7,19,2019,7,18
201801,AC,1,BBS,VS100FSN,6,24,-7,248,100M,,,0,N,Y,2017,7,26,2019,7,25
201801,AC,1,BBS,VS100DUN,7,24,-7,248,100M,,,0,N,Y,2017,7,15,2019,7,14
201801,AC,1,BBS,PF300FSN,6,24,17,685,300M (FTTO),,,0,N,N,2019,7,22,2021,7,21
201801,AC,1,BBS,VS100DUN,7,12,5,224,100M,,,0,N,N,2019,7,13,2020,12,7
201801,AC,1,BBS,PF100DUN,7,12,-23,450,100M (FTTO),,,0,N,Y,2017,7,13,2018,12,7
201801,AC,1,BBS,VS100DUN,7,24,-20,140,100M,,,0,N,Y,2017,7,13,2019,12,7
201801,AC,1,BBS,VS100DUN,6,24,17,140,100M,,,0,N,N,2019,7,21,2021,7,20
201801,IS,1,BBS,VS100FSN,5,24,-22,158,100M,,,0,N,Y,2017,8,29,2019,8,28
201801,AC,1,BBS,VS100FSN,6,24,17,288,100M,,,0,N,N,2019,7,19,2021,7,18
201801,AC,1,BBS,PF100DUN,6,24,17,90,100M (FTTO),,,0,N,N,2019,7,21,2021,7,20
201801,AC,1,BBS,PF100FSN,6,24,-7,498,100M (FTTO),,,0,N,Y,2017,7,22,2019,7,21
201801,AC,1,BBS,PF100FSN,4,24,19,262,100M (FTTO),,,0,N,N,2019,9,22,2021,9,21
201801,AC,1,BBS,VS100DUN,6,24,17,178,100M,,,0,N,N,2019,7,18,2021,7,17
201801,AC,1,BBS,VS100DUN,6,24,-7,140,100M,,,0,N,Y,2017,7,26,2019,7,25
201801,AC,1,BBS,VS100DUN,6,24,17,178,100M,,,0,N,N,2019,7,17,2021,7,16
201801,AC,1,BBS,VS100FSN,6,24,17,158,100M,,,0,N,N,2019,7,26,2021,7,25
201801,AC,1,BBS,VS100DUSA,3,24,20,3928,100M,,,0,N,N,2019,10,21,2021,10,20
201801,AC,1,BBS,PF100DUN,6,24,17,90,100M (FTTO),,,0,N,N,2019,7,21,2021,7,20
201801,AC,1,BBS,VS100DUN,6,24,-7,192,100M,,,0,N,Y,2017,7,19,2019,7,18
201801,AC,1,BBS,VS100FSN,5,24,19,319,100M,,,0,N,N,2019,4,9,2021,3,9
201801,AC,1,BBS,VS100FSN,3,24,21,158,100M,,,0,N,N,2019,10,27,2021,10,26
201801,AC,1,BBS,VS100FSN,2,24,21,210,100M,,,0,N,N,2019,11,18,2021,11,17
201801,AC,1,BBS,VS100DUN,6,24,-7,178,100M,,,0,N,Y,2017,7,18,2019,7,17
201801,AC,1,BBS,VS010DUN,7,24,17,180,10M,,,0,N,N,2019,7,15,2021,7,14
201801,AC,1,BBS,VPXMXMDUXX,4,24,20,180,10M,,,0,N,N,2019,9,27,2021,9,26
201801,AC,1,BBS,VS100DUN,5,24,19,90,100M,,,0,N,N,2019,8,9,2021,7,9
201801,AC,1,BBS,ES100FSN,6,24,17,158,100M,,,0,N,N,2019,7,21,2021,7,20
201801,AC,1,BBS,VS100FSN,6,24,-6,319,100M,,,0,N,Y,2017,2,8,2019,1,8
201801,AC,1,BBS,PF100DUN,2,36,10,550,100M (FTTO),,,0,N,N,2017,7,12,2020,6,12
201801,AC,1,BBS,PF100DUP,7,24,-7,90,100M (FTTO),,,0,N,Y,2017,7,15,2019,7,14
201801,AC,1,BBS,VS100DUN,6,26,18,140,100M,,,0,N,N,2019,5,30,2021,7,29
201801,AC,1,BBS,VPXMXMDUXX,6,24,-14,163,10M,,,0,N,Y,2017,2,8,2019,1,8
201801,AC,1,BBS,VS100FSN,6,12,6,250,100M,,,0,N,N,2019,3,8,2020,2,8
201801,AC,1,BBS,VS100FSN,6,24,18,158,100M,,,0,N,N,2019,7,8,2021,6,8
201801,AC,1,BBS,ES100DUN,1,24,22,90,100M,,,0,N,N,2019,12,20,2021,12,19
201801,AC,1,BBS,VS100DUN,6,24,17,90,100M,,,0,N,N,2019,7,21,2021,7,20
201801,AC,1,BBS,PF100DUP,5,36,-1,178,100M (FTTO),,,0,N,Y,2017,8,21,2020,8,20
201801,AC,1,BBS,VS100FSN,6,24,18,198,100M,,,0,N,N,2019,7,27,2021,7,26
201801,AC,1,BBS,PF100FSN,5,24,19,198,100M (FTTO),,,0,N,N,2019,9,15,2021,9,14
201801,AC,1,BBS,VS100DUN,6,24,-22,90,100M,,,0,N,Y,2017,2,8,2019,1,8
